DateTime,Precipitation,Temperature,Wind_speed,Humidity,Load
2020/2/5 8:00,0,6.13,4.9775,84.31,205.7490126
2020/2/5 9:00,0,7.6975,4.3475,79.4675,216.5077967
2020/2/5 10:00,0,9.515,4.28,71.895,214.2898979
2020/2/5 11:00,0,11.085,5.3525,66.07,203.1711965
2020/2/5 12:00,0,12.285,5.62,61.3025,190.8122617
2020/2/5 13:00,0,13.2125,4.685,58.4375,197.962072
2020/2/5 14:00,0.0075,13.5975,4.8325,57.16,197.9961235
2020/2/5 15:00,0.015,13.2475,5.125,58.5825,197.2470768
2020/2/5 16:00,0.0225,12.835,5.3425,60.95,221.4834679
2020/2/5 17:00,0.0325,12.285,5.2125,63.8975,224.9270525
2020/2/5 18:00,0.045,11.685,5.7575,66.4975,244.8978696
2020/2/5 19:00,0.0575,11.215,6.305,68.8025,233.560321
2020/2/5 20:00,0.075,10.85,6.52,71.34,225.9387062
2020/2/5 21:00,0.095,10.265,7.315,75.4625,215.5690516
2020/2/5 22:00,0.115,9.76,8.415,79.2075,204.9075827
2020/2/5 23:00,0.145,9.47,7.72,82.345,176.6099222
2020/2/6 0:00,0.18,9.145,8.4125,84.2375,160.7928064
2020/2/6 1:00,0.215,9.025,9.1075,84.9275,151.5466926
2021/12/19 15:00,0.01,13.3125,3.835,28.1775,643.2782101
2021/12/19 16:00,0.01,13.1975,3.485,28.4125,646.1284047
2021/12/19 17:00,0.01,12.54,3.6125,29.785,623.5068093
2021/12/19 18:00,0.01,10.91,3.645,36.175,620.7101167
2021/12/19 19:00,0.01,9.235,3.75,45.635,604.6254864
2021/12/19 20:00,0.01,8.15,4.46,50.8775,586.3472763
2021/12/19 21:00,0.01,7.67,4.3925,53.49,554.0029183
2021/12/19 22:00,0.01,7.0625,3.7775,56.9725,530.4036965
2021/12/19 23:00,0.01,6.6675,3.6625,59.5125,568.7548638
2021/12/20 0:00,0.01,6.21,4.3175,62.49,534.0515564
2021/12/20 1:00,0.01,5.9775,4.7775,63.9275,512.8453307
2021/12/20 2:00,0.01,5.55,4.0375,65.76,501.1478599
2021/12/20 3:00,0.01,5.065,3.86,67.065,492.1449416
2021/12/20 4:00,0.01,5.0175,2.975,65.3325,486.6682879
2021/12/20 5:00,0.01,4.915,3.07,66.09,506.4445525
2021/12/20 6:00,0.01,4.85,3.255,67.48,560.7149805
2021/12/20 7:00,0.01,4.945,3.045,67.935,649.557393
2021/12/20 8:00,0.01,5.565,3.175,67.18,752.1692607
2021/12/20 9:00,0.01,7.455,3.3925,61.315,796.9406615
2021/12/20 10:00,0.01,9.475,3.65,53.8,773.8667315
2021/12/20 11:00,0.01,10.95,5.21,48.9275,701.6342412
2021/12/20 12:00,0.02,11.985,5.71,45.7075,699.8978599
2021/12/20 13:00,0.02,12.785,5.1225,43.6525,711.1089494
2021/12/20 14:00,0.02,13.11,4.865,43.32,724.5184825
2021/12/20 15:00,0.02,13.03,3.9875,44.6875,731.4299611
2021/12/20 16:00,0.02,12.95,4.1275,46.365,717.0087549
2021/12/20 17:00,0.02,12.58,5.1675,48.8625,680.0291829
2021/12/20 18:00,0.02,11.795,5.66,52.7075,664.2850195
2021/12/20 19:00,0.02,11.18,6.07,55.985,639.2655642
2021/12/20 20:00,0.02,10.625,5.7025,59.59,612.266537
2021/12/20 21:00,0.02,10.11,4.9825,62.65,584.8881323
2021/12/20 22:00,0.02,9.815,4.03,64.7125,555.8803502
2021/12/20 23:00,0.02,9.495,3.8,65.4475,580.8365759
2021/12/21 0:00,0.02,9.135,3.8075,67.325,544.6157588
2021/12/21 1:00,0.02,8.655,4.16,70.5925,533.0496109
2021/12/21 2:00,0.02,8.165,4.46,74.1725,515.6857977
2021/12/21 3:00,0.02,7.9025,4.0375,74.3375,504.7616732
2021/12/21 4:00,0.02,7.3625,3.965,75.5525,498.8618677
2021/12/21 5:00,0.02,6.93,3.65,77.6525,512.2519455
2021/12/21 6:00,0.02,6.74,3.57,77.975,565.9581712
2021/12/21 7:00,0.02,6.465,3.4925,79.1125,648.1712062
2021/12/21 8:00,0.02,7.135,3.335,78.0375,742.2081712
2021/12/21 9:00,0.02,9.08,3.0325,71.135,775.2285992
2021/12/21 10:00,0.015,11.065,2.73,64.655,754.2655642
2021/12/21 11:00,0.01,12.7125,2.5775,58.4825,657.3832685
2021/12/21 12:00,0.01,14.035,2.91,51.7475,641.2645914
2021/12/21 13:00,0.01,15.4025,3.7475,45.4225,666.5661479
2021/12/21 14:00,0.01,16.29,4.51,42.145,676.9357977
2021/12/21 15:00,0.01,16.4375,5.0725,41.9275,690.1750973
2021/12/21 16:00,0.01,16.105,5.785,42.0825,674.2412451
2021/12/21 17:00,0.01,15.1075,5.385,45.1775,647.2227626
2021/12/21 18:00,0.01,13.7875,4.7175,50.585,639.1877432
2021/12/21 19:00,0.01,12.38,4.6775,56.1975,627.1546693
2021/12/21 20:00,0.01,10.895,3.865,61.5275,619.0515564
2021/12/21 21:00,0.01,10.0925,3.9125,65.1675,574.2509728
2021/12/21 22:00,0.01,9.465,3.4075,67.5175,563.2587549
2021/12/21 23:00,0.01,8.675,3.44,71.0175,587.7188716
2021/12/22 0:00,0.01,8.275,3.7075,73.1925,560.7247082
2021/12/22 1:00,0.01,7.8325,3.97,73.8925,542.5583658
2021/12/22 2:00,0.01,7.38,4.0725,74.9225,521.483463
2021/12/22 3:00,0.01,6.74,3.895,75.3375,504.7324903
2021/12/22 4:00,0.01,6.2225,3.7225,76.67,500.8998054
2021/12/22 5:00,0.01,5.98,3.6475,78.6575,526.5029183
2021/12/22 6:00,0.01,5.81,3.74,79.3075,568.0544747
2021/12/22 7:00,0.01,5.65,3.83,79.1875,661.4931907
2021/12/22 8:00,0.01,6.3625,3.775,77.3,753.0447471
2021/12/22 9:00,0.01,8.6125,3.47,72.9375,780.4036965
2021/12/22 10:00,0.01,11.0325,3.165,64.705,754.9173152
2021/12/22 11:00,0.01,13.31,2.995,56.47,653.2636187
2021/12/22 12:00,0.01,14.965,3.27,50.44,640.1459144
2021/12/22 13:00,0.01,16.295,3.705,45.3125,667.8696498
2021/12/22 14:00,0.01,17.07,3.7975,42.2925,666.9212062
2021/12/22 15:00,0.01,16.8,3.965,41.135,671.1235409
2021/12/22 16:00,0.01,16.31,4.1325,40.9025,674.0758755
2021/12/22 17:00,0.01,15.4625,4.7675,42.7725,652.8015564
2021/12/22 18:00,0.01,14.095,5.4775,47.3825,638.8959144
2021/12/22 19:00,0.01,12.5025,5.3675,53.8475,623.8083658
2021/12/22 20:00,0.01,11.1375,5.9375,59.6325,607.3151751
2021/12/22 21:00,0.01,10.6575,5.7375,60.9925,567.8307393
2021/12/22 22:00,0.01,9.525,4.555,66.9275,550.6906615
2021/12/22 23:00,0.01,8.805,4.4075,70.8625,586.172179
2021/12/23 0:00,0.01,8.45,4.3425,71.6675,547.7480545
2021/12/23 1:00,0.01,7.6125,4.0425,74.0625,530.4620623
2021/12/23 2:00,0.01,7.105,3.735,75.0525,514.2120623
2021/12/23 3:00,0.01,6.83,3.825,75.3975,506.7558366
2021/12/23 4:00,0.01,6.465,3.525,75.595,508.516537
2021/12/23 5:00,0.01,6.1925,3.2275,75.12,523.1857977
2021/12/23 6:00,0.01,5.84,2.9425,76.7275,567.8501946
2021/12/23 7:00,0.01,5.8325,2.655,77.1925,647.344358
2021/12/23 8:00,0.01,6.7925,2.57,76.1975,748.6575875
2021/12/23 9:00,0.01,9.19,2.5975,68.8975,769.2801556
2021/12/23 10:00,0.01,11.725,2.7025,59.625,745.8219844
2021/12/23 11:00,0.01,13.695,3.565,52.6675,654.5428016
2021/12/23 12:00,0.01,15.09,4.4975,48.6975,639.8589494
2021/12/23 13:00,0.01,16.2225,5.2725,45.2425,658.9250973
2021/12/23 14:00,0.01,16.9325,5.035,42.9575,666.4688716
2021/12/23 15:00,0.01,16.76,4.44,43.15,685.598249
2021/12/23 16:00,0.01,16.455,4.4325,44.4175,669.766537
2021/12/23 17:00,0.01,15.66,4.335,47.525,643.0447471
2021/12/23 18:00,0.01,14.205,4.32,53.31,644.061284
2021/12/23 19:00,0.01,12.62,4.6975,59.675,626.3132296
2021/12/23 20:00,0.01,11.605,4.8925,64.4,604.9367704
2021/12/23 21:00,0.01,11.275,5.0175,66.4075,569.1342412
2021/12/23 22:00,0.01,11.115,5.3025,67.5975,556.5564202
2021/12/23 23:00,0.01,10.57,5.1125,70.1325,584.9805447
2021/12/24 0:00,0.01,10.25,4.7825,70.9425,558.2490272
2021/12/24 1:00,0.01,10.1475,4.22,72.595,531.5175097
2021/12/24 2:00,0.01,10.14,3.92,74.0475,516.0214008
2021/12/24 3:00,0.01,10.17,4.2325,73.73,504.1828794
2021/12/24 4:00,0.01,9.98,3.9975,74.7125,497.5389105
2021/12/24 5:00,0.01,9.9275,4.4575,74.7425,523.1955253
2021/12/24 6:00,0.01,9.9675,5.185,73.875,564.0807393
2021/12/24 7:00,0.01,9.9225,6.115,73.845,636.5466926
2021/12/24 8:00,0.01,9.985,7.79,73.4975,747.9912451
2021/12/24 9:00,0.01,9.865,9.09,73.15,791.118677
2021/12/24 10:00,0.0125,9.615,10.1525,73.285,783.1906615
2021/12/24 11:00,0.0175,9.155,10.34,75.3575,712.709144
2021/12/24 12:00,0.0125,8.8425,9.96,76.8975,725.311284
2021/12/24 13:00,0.01,8.615,9.97,77.4475,740.1215953
2021/12/24 14:00,0.01,8.27,10.22,78.685,764.6449416
2021/12/24 15:00,0.0125,8.0825,10.635,78.8175,768.4727626
2021/12/24 16:00,0.02,7.765,10.655,79.8175,761.8093385
2021/12/24 17:00,0.02,7.3225,10.7,80.955,702.1741245
2021/12/24 18:00,0.02,7.035,11.1275,80.32,674.5865759
2021/12/24 19:00,0.02,6.75,11.79,80.4325,661.4688716
2021/12/24 20:00,0.0275,6.4175,11.225,81.1675,637.0282101
2021/12/24 21:00,0.03,6.07,10.42,81.695,608.3511673
2021/12/24 22:00,0.04,5.84,10.745,80.9625,589.8978599
2021/12/24 23:00,0.0425,5.5925,11.3,81.465,608.3900778
2021/12/25 0:00,0.05,5.19,12.32,81.57,572.0038911
2021/12/25 1:00,0.0525,4.6975,11.7675,81.6825,558.6381323
2021/12/25 2:00,0.06,4.335,11.185,82.525,535.5009728
2021/12/25 3:00,0.06,3.935,11.4725,82.85,532.6994163
2021/12/25 4:00,0.06,3.7575,10.94,81.16,518.020428
2021/12/25 5:00,0.06,3.4725,11.045,81.87,537.9766537
2021/12/25 6:00,0.06,3.135,11.255,82.4475,552.6896887
2021/12/25 7:00,0.05,3.015,11.2175,81.005,631.7023346
2021/12/25 8:00,0.05,2.905,11.415,81.0075,747.4513619
2021/12/25 9:00,0.0425,2.8175,11.7125,80.9925,805.1118677
2021/12/25 10:00,0.04,2.73,11.1475,80.9675,810.131323
2021/12/25 11:00,0.0375,2.6225,11.21,80.87,743.1566148
2021/12/25 12:00,0.03,2.345,11.0625,81.505,749.4844358
2021/12/25 13:00,0.03,2.115,11.7375,81.8625,767.6702335
2021/12/25 14:00,0.02,2.06,11.7825,81.1425,779.42607
2021/12/25 15:00,0.0225,1.7075,11.4025,82.685,788.3219844
2021/12/25 16:00,0.02,1.57,11.1425,82.2875,778.6575875
2021/12/25 17:00,0.02,1.46,11.785,81.5425,746.1673152
2021/12/25 18:00,0.02,1.38,11.395,81.4325,708.618677
2021/12/25 19:00,0.02,1.3,10.6125,81.3375,677.9961089
2021/12/25 20:00,0.02,1.17,10.9775,81.3325,661.0457198
2021/12/25 21:00,0.02,0.88,11.75,81.93,624.4503891
2021/12/25 22:00,0.02,0.55,11.775,82.855,612.7577821
2021/12/25 23:00,0.0225,0.31,11.32,82.075,629.3287938
2021/12/26 0:00,0.03,0.035,12.0825,80.6875,587.0671206
2021/12/26 1:00,0.0375,-0.365,12.105,80.775,568.6819066
2021/12/26 2:00,0.0425,-0.815,12.2775,79.9575,549.114786
2021/12/26 3:00,0.055,-1.115,12.0425,79.39,531.901751
2021/12/26 4:00,0.065,-1.5,11.225,80.83,524.0077821
2021/12/26 5:00,0.0775,-1.6875,10.3525,80.825,527.4319066
2021/12/26 6:00,0.095,-2.0475,10.905,81.6525,545.1605058
2021/12/26 7:00,0.1075,-2.495,10.795,83.1275,610.2966926
2021/12/26 8:00,0.12,-2.65,10.3975,83.2925,718.9202335
2021/12/26 9:00,0.125,-2.6775,11.3,83.8175,778.4435798
2021/12/26 10:00,0.13,-2.705,12.285,84.3725,789.1780156
2021/12/26 11:00,0.13,-2.7275,12.23,84.5775,742.1789883
2021/12/26 12:00,0.12,-2.73,11.935,84.1625,730.4620623
2021/12/26 13:00,0.11,-2.73,10.27,83.7675,733.0787938
2021/12/26 14:00,0.105,-2.7525,9,82.475,748.1663424
2021/12/26 15:00,0.11,-2.93,9.7725,81.585,754.4212062
2021/12/26 16:00,0.11,-3.195,10.155,82.8825,749.7227626
2021/12/26 17:00,0.11,-3.22,10.15,82.815,720.5933852
2021/12/26 18:00,0.11,-3.21,9.735,83.02,701.1916342
2021/12/26 19:00,0.1,-3.2,9.715,83.235,670
2021/12/26 20:00,0.0975,-3.1975,9.57,83.3925,648.6624514
2021/12/26 21:00,0.085,-3.2,8.9875,83.46,612.2714008
2021/12/26 22:00,0.0725,-3.2,8.485,83.5375,582.4027237
2021/12/26 23:00,0.0575,-3.1925,8.575,83.0925,595.938716
2021/12/27 0:00,0.0475,-3.17,8.3525,82.275,553.2490272
2021/12/27 1:00,0.04,-3.1425,7.895,82.2475,527.5875486
2021/12/27 2:00,0.03,-3.1,7.27,82.095,513.1420233
2021/12/27 3:00,0.03,-3.02,6.8,81.7375,499.5282101
2021/12/27 4:00,0.0275,-2.9375,6.405,81.3975,495.0632296
2021/12/27 5:00,0.02,-2.89,6.7,81.3075,510.4085603
2021/12/27 6:00,0.02,-2.9025,6.845,81.6125,535.5885214
2021/12/27 7:00,0.02,-2.785,6.985,81.03,629.4503891
2021/12/27 8:00,0.02,-2.46,6.84,79.3075,788.3219844
2021/12/27 9:00,0.02,-2.155,6.68,78.0875,858.7937743
2021/12/27 10:00,0.0225,-1.725,6.8325,76.535,879.8929961
2021/12/27 11:00,0.03,-1.235,6.375,74.8375,829.479572
2021/12/27 12:00,0.03,-0.8825,6.21,73.1975,820.8998054
2021/12/27 13:00,0.03,-0.4425,5.6925,71.12,836.1040856
2021/12/27 14:00,0.03,-0.375,5.015,70.975,841.2159533
2021/12/27 15:00,0.03,-0.575,5.415,72.6675,843.4046693
2021/12/27 16:00,0.03,-0.765,6.045,74.95,840.4620623
2021/12/27 17:00,0.03,-0.98,6.13,76.455,769.6643969
2021/12/27 18:00,0.03,-0.96,6.28,77.2075,751.7217899
2021/12/27 19:00,0.03,-0.7625,6.43,76.035,730.0875486
2021/12/27 20:00,0.03,-0.785,6.035,75.5375,700.4377432
2021/12/27 21:00,0.0375,-0.57,5.085,74.685,646.8336576
2021/12/27 22:00,0.04,-0.5775,4.725,75.1175,619.1585603
2021/12/27 23:00,0.045,-0.705,4.4425,76.3025,621.2159533
2021/12/28 0:00,0.05,-0.9125,4.0625,78.0425,591.4445525
2021/12/28 1:00,0.055,-0.8975,3.76,79.345,559.2850195
2021/12/28 2:00,0.06,-0.875,3.705,80.22,537.5535019
2021/12/28 3:00,0.06,-0.835,3,78.8075,526.3764591
2021/12/28 4:00,0.06,-0.795,2.68,79.64,522.4416342
2021/12/28 5:00,0.06,-0.71,2.645,80.345,526.3083658
2021/12/28 6:00,0.05,-0.55,3.315,80.165,573.0593385
2021/12/28 7:00,0.05,-0.39,4.1425,82.0075,662.0914397
2021/12/28 8:00,0.05,-0.06,4.095,81.0775,846.0019455
2021/12/28 9:00,0.04,0.55,3.4925,78.055,906.6974708
2021/12/28 10:00,0.04,1.0325,3.515,76.735,929.0661479
2021/12/28 11:00,0.0375,1.335,3.6275,77.815,857.3881323
2021/12/28 12:00,0.03,1.6375,3.715,77.3175,845.9873541
2021/12/28 13:00,0.03,1.955,4.35,75.65,855.0437743
2021/12/28 14:00,0.03,2.31,4.395,75.6225,867.4319066
2021/12/28 15:00,0.03,2.355,3.885,76.08,871.6634241
2021/12/28 16:00,0.0375,2.265,3.455,77.33,863.6575875
2021/12/28 17:00,0.04,2.085,3.8375,79.08,802.5632296
2021/12/28 18:00,0.04,2.1075,4.2675,79.4325,764.5768482
2021/12/28 19:00,0.035,2.13,4.7025,79.7925,755.5836576
2021/12/28 20:00,0.03,2.145,4.925,80.1825,712.3492218
2021/12/28 21:00,0.04,2.1575,4.805,81.4725,662.0914397
2021/12/28 22:00,0.04,2.1675,4.685,83.3575,628.4143969
2021/12/28 23:00,0.04,2.17,4.61,83.77,632.9961089
2021/12/29 0:00,0.04,2.105,4.3725,84.5825,586.1770428
2021/12/29 1:00,0.04,2.0575,3.9775,85.2575,574.1634241
2021/12/29 2:00,0.04,2.16,4.15,84.71,550.3015564
2021/12/29 3:00,0.0425,2.16,4.165,84.65,532.266537
2021/12/29 4:00,0.05,2.1525,3.86,84.59,531.8822957
2021/12/29 5:00,0.0475,2.145,3.9675,84.5975,543.6916342
2021/12/29 6:00,0.04,2.13,3.6875,84.7025,586.0554475
2021/12/29 7:00,0.035,2.11,3.8025,84.8,697.9571984
2021/12/29 8:00,0.03,2.205,3.9,84.8625,861.6050584
2021/12/29 9:00,0.0225,2.62,3.975,83.545,917.5243191
2021/12/29 10:00,0.02,3.255,4.05,80.145,909.8054475
2021/12/29 11:00,0.01,3.9325,4.12,76.6775,832.7966926
2021/12/29 12:00,0.01,4.685,4.2,72.965,835.651751
2021/12/29 13:00,0.01,5.375,4.2725,69.845,831.8093385
2021/12/29 14:00,0.01,5.755,4.695,67.8975,847.7577821
2021/12/29 15:00,0.01,5.785,5.46,66.805,838.7354086
2021/12/29 16:00,0.01,5.825,5.83,65.77,824.1293774
2021/12/29 17:00,0.01,5.7,5.995,66.01,764.1780156
2021/12/29 18:00,0.01,5.365,5.8175,68.745,749.0953307
2021/12/29 19:00,0.01,5.0125,5.64,72.305,731.3618677
2021/12/29 20:00,0.01,4.4775,5.405,74.9475,707.7821012
2021/12/29 21:00,0.01,4.12,5.0775,75.82,656.7461089
2021/12/29 22:00,0.01,3.85,4.75,77.5475,626.7412451
2021/12/29 23:00,0.01,3.495,4.48,79.8575,634.9708171
2021/12/30 0:00,0.01,3.2225,4.085,81.675,598.0836576
2021/12/30 1:00,0.01,2.8,3.53,83.235,572.3589494
2021/12/30 2:00,0.01,2.4625,3.375,82.1125,549.7616732
2021/12/30 3:00,0.01,2.085,3.005,82.3625,534.8103113
2021/12/30 4:00,0.01,1.8375,2.71,83.42,534.9173152
2021/12/30 5:00,0.01,1.79,2.7225,83.445,552.9571984
2021/12/30 6:00,0.01,1.7075,2.405,84.13,609.1488327
2021/12/30 7:00,0.01,1.7525,2.64,84.855,700.364786
2021/12/30 8:00,0.01,2.235,2.635,84.7975,844.4066148
2021/12/30 9:00,0.01,3,2.65,83.43,894.7762646
2021/12/30 10:00,0.01,3.7275,2.75,82.145,885.8949416
2021/12/30 11:00,0.01,4.5975,3.5175,79.2,807.7431907
2021/12/30 12:00,0.01,5.53,3.64,73.755,810.7830739
2021/12/30 13:00,0.01,6.4625,3.215,68.89,804.7033074
2021/12/30 14:00,0.01,7.0825,3.2425,65.66,807.8258755
2021/12/30 15:00,0.01,7.12,3.605,64.9075,802.6410506
2021/12/30 16:00,0.01,7.0475,4.7175,65.5425,792.709144
2021/12/30 17:00,0.01,6.805,5.145,67.5725,741.2937743
2021/12/30 18:00,0.01,6.3475,4.045,69.4825,729.0029183
2021/12/30 19:00,0.01,5.8675,3.69,70.855,714.4406615
2021/12/30 20:00,0.01,5.35,3.235,71.975,678.9785992
2021/12/30 21:00,0.01,4.87,3.275,74.1275,628.8229572
2021/12/30 22:00,0.01,4.085,3.315,77.5625,610.5350195
2021/12/30 23:00,0.01,3.6625,3.3775,77.7175,609.6692607
2021/12/31 0:00,0.01,3.415,3.255,78.1025,568.1079767
2021/12/31 1:00,0.01,2.995,3.205,79.605,540.5690661
2021/12/31 2:00,0.01,2.585,3.645,80.3425,523.7354086
2021/12/31 3:00,0.01,2.385,3.605,81.0575,507.5389105
2021/12/31 4:00,0.01,2.1775,3.5625,80.915,509.7568093
2021/12/31 5:00,0.01,2.06,3.4325,80.76,518.17607
