DateTime,Precipitation,Temperature,Wind_speed,Humidity,Load,holiday,month,hour
2022/9/24 8:00,0,20.46,7.3125,53.9475,642.4416342,0,8,8
2022/9/24 9:00,0,21.5625,6.92,50.1975,687.8793774,0,8,9
2022/9/24 10:00,0,22.995,6.8525,46.425,667.213035,0,8,10
2022/9/24 11:00,0,24.13,6.9825,43.795,589.5476654,0,8,11
2022/9/24 12:00,0,24.8325,7.815,41.375,598.7937743,0,8,12
2022/9/24 13:00,0,25.65,7.7775,39.7575,631.6536965,0,8,13
2022/9/24 14:00,0,26.025,8.7325,39.4375,663.0836576,0,8,14
2022/9/24 15:00,0,25.5225,9.355,40.59,672.368677,0,8,15
2022/9/24 16:00,0,24.8,10.095,42.3225,685.8754864,0,8,16
2022/9/24 17:00,0,23.91,10.665,44.165,616.8287938,0,8,17
2022/9/24 18:00,0,22.67,10.2725,46.0725,600.4863813,0,8,18
2022/9/24 19:00,0,21.58,9.1625,47.9675,577.8404669,0,8,19
2022/9/24 20:00,0,20.9025,8.205,49.46,552.3881323,0,8,20
2022/9/24 21:00,0,20.365,7.845,50.3,523.5651751,0,8,21
2022/9/24 22:00,0,20.035,7.485,51.745,518.0398833,0,8,22
2022/9/24 23:00,0,19.6175,6.875,53.865,573.0058366,0,8,23
2022/9/25 0:00,0,19.43,6.3325,54.6925,550.8608949,0,8,0
2022/9/25 1:00,0,19.115,6.345,56.005,532.0719844,0,8,1
2022/9/25 2:00,0,18.735,5.8775,57.83,518.5359922,0,8,2
2022/9/25 3:00,0,18.4925,5.74,59.1875,508.8132296,0,8,3
2022/9/25 4:00,0,18.16,6.1625,60.07,510.3550584,0,8,4
2022/9/25 5:00,0,18.135,5.89,59.9825,515.6177043,0,8,5
2022/9/25 6:00,0,18.26,5.35,60.025,537.6021401,0,8,6
2022/9/25 7:00,0,18.6475,5.215,59.2075,564.2752918,0,8,7
2022/9/25 8:00,0,19.5875,5.13,55.92,616.1381323,0,8,8
2022/9/25 9:00,0,20.645,5.13,52.435,653.9883268,0,8,9
2022/9/25 10:00,0,21.7875,5.13,48.97,650.7490272,0,8,10
2022/9/25 11:00,0,23.19,5.16,45.515,578.2198444,0,8,11
2022/9/25 12:00,0,24.27,5.48,43.5825,576.7947471,0,8,12
2022/9/25 13:00,0,24.955,5.96,42.1675,609.9270428,0,8,13
2022/9/25 14:00,0,25.445,5.995,41.2975,638.2782101,0,8,14
2022/9/25 15:00,0,25.48,6.19,41.9525,659.0223735,0,8,15
2022/9/25 16:00,0,25.03,6.785,44.165,655.4815175,0,8,16
2022/9/25 17:00,0,24.48,7.055,45.5825,600.2772374,0,8,17
2022/9/25 18:00,0,23.72,7.015,47.185,602.3540856,0,8,18
2022/9/25 19:00,0,23.045,7.375,49.3525,577.7480545,0,8,19
2022/9/25 20:00,0,22.265,7.285,52.0475,547.3784047,0,8,20
2022/9/25 21:00,0,21.8,6.6925,53.915,521.2548638,0,8,21
2022/9/25 22:00,0,21.56,6.255,55.085,510.1459144,0,8,22
2022/9/25 23:00,0,21.2675,5.3725,56.8025,554.6643969,0,8,23
2022/9/26 0:00,0,20.965,5.1125,58.68,525.6663424,0,8,0
2022/9/26 1:00,0,20.7675,5.69,59.305,512.0379377,0,8,1
2022/9/26 2:00,0,20.56,5.35,60.1625,493.2636187,0,8,2
2022/9/26 3:00,0,20.1975,5.19,61.9325,498.5457198,0,8,3
2022/9/26 4:00,0,19.875,5.86,63.5775,489.4114786,0,8,4
2022/9/26 5:00,0,19.92,5.8,63.7225,495.4036965,0,8,5
2022/9/26 6:00,0,19.9675,5.1425,63.755,536.2791829,0,8,6
2022/9/26 7:00,0,20.37,4.2475,62.3825,570.7928016,0,8,7
2022/9/26 8:00,0,21.38,4.415,58.8175,632.6070039,0,8,8
2022/9/26 9:00,0,23.2375,5.01,52.7575,604.6984436,0,8,9
2022/9/26 10:00,0,25.0975,4.65,47.39,585.5301556,0,8,10
2022/9/26 11:00,0,26.2575,4.4575,43.835,432.8258755,0,8,11
2022/9/26 12:00,0,27.295,5.1875,40.6525,420.2723735,0,8,12
2022/9/26 13:00,0,28.29,5.32,38.62,443.4095331,0,8,13
2022/9/26 14:00,0,28.615,5.11,38.09,464.0223735,0,8,14
2022/9/26 15:00,0,28.6825,5.05,38.5325,470.4377432,0,8,15
2022/9/26 16:00,0,28.705,5.8175,38.5375,433.8180934,0,8,16
2022/9/26 17:00,0,27.9375,5.99,40.3675,372.8745136,0,8,17
2022/9/26 18:00,0,26.7175,6.4,43.42,371.6439689,0,8,18
2022/9/26 19:00,0,25.79,6.96,45.935,344.0272374,0,8,19
2022/9/26 20:00,0,25.01,6.9575,48.2025,223.4678988,0,8,20
2022/9/26 21:00,0,24.2975,6.435,49.9925,210.651751,0,8,21
2022/9/26 22:00,0,23.715,5.755,51.12,203.7597276,0,8,22
2022/9/26 23:00,0,23.2225,5.2825,52.79,592.2033074,0,8,23
2022/9/27 0:00,0,22.51,4.8425,55.765,567.4513619,0,8,0
2022/9/27 1:00,0,21.925,5.3575,58.8,557.0865759,0,8,1
2022/9/27 2:00,0,21.6175,6.1475,59.845,538.1420233,0,8,2
2022/9/27 3:00,0,21.335,6.64,60.66,524.5622568,0,8,3
2022/9/27 4:00,0,21.01,7.0525,61.68,532.0184825,0,8,4
2022/9/27 5:00,0,20.865,6.27,62.4225,550.3550584,0,8,5
2022/9/27 6:00,0,21.0925,5.1775,62.3325,580.8317121,0,8,6
2022/9/27 7:00,0,21.825,5.04,60.1525,624.2558366,0,8,7
2022/9/27 8:00,0,23.08,5,55.8,706.1284047,0,8,8
2022/9/27 9:00,0,24.96,4.48,49.14,746.7752918,0,8,9
2022/9/27 10:00,0,26.79,4.315,43.5675,730.1994163,0,8,10
2022/9/27 11:00,0,28.5025,4.885,39.135,660.2723735,0,8,11
2022/9/27 12:00,0,29.635,6.49,36.6975,660.209144,0,8,12
2022/9/27 13:00,0,30.505,6.7025,35.2825,700.311284,0,8,13
2022/9/27 14:00,0,30.9125,7.13,35.0875,755.6128405,0,8,14
2022/9/27 15:00,0,30.495,7.67,36.065,768.07393,0,8,15
2022/9/27 16:00,0,30.2325,8.0525,36.42,759.0077821,0,8,16
2022/9/27 17:00,0,29.46,8.4675,37.59,681.7898833,0,8,17
2022/9/27 18:00,0,28.155,8.755,40.8375,670.0389105,0,8,18
2022/9/27 19:00,0,27.205,9.6025,43.7025,646.4299611,0,8,19
2022/9/27 20:00,0,26.365,9.645,45.79,605.5787938,0,8,20
2022/9/27 21:00,0,25.545,9.0225,47.565,584.7519455,0,8,21
2022/9/27 22:00,0,24.925,9.47,48.4975,565.938716,0,8,22
2022/9/27 23:00,0,24.1,10.33,50.7825,610.6371595,0,8,23
2022/9/28 0:00,0,23.3,9.2425,52.9375,583.5846304,0,8,0
2022/9/28 1:00,0,22.5,8.28,55.2325,564.1293774,0,8,1
2022/9/28 2:00,0,21.91,7.42,56.4075,553.8861868,0,8,2
2022/9/28 3:00,0,21.605,7.595,56.34,533.3219844,0,8,3
2022/9/28 4:00,0,21.26,7.2125,57.3575,527.7772374,0,8,4
2022/9/28 5:00,0,20.9825,7.185,58.955,562.1498054,0,8,5
2022/9/28 6:00,0,20.9125,7.09,60.6225,591.7461089,0,8,6
2022/9/28 7:00,0,21.15,6.995,60.06,637.5194553,0,8,7
2022/9/28 8:00,0,21.4875,7.15,59.1725,707.5437743,0,8,8
2022/9/28 9:00,0,22.5525,7.0125,55.505,744.2947471,0,8,9
2022/9/28 10:00,0,23.945,6.635,51.015,728.2247082,0,8,10
2022/9/28 11:00,0,25.225,6.905,47.3375,657.5437743,0,8,11
2022/9/28 12:00,0,26.245,6.3275,44.6625,655.4571984,0,8,12
2022/9/28 13:00,0,27.155,6.7,42.8175,691.118677,0,8,13
2022/9/28 14:00,0,27.7325,6.95,42.0525,735.0340467,0,8,14
2022/9/28 15:00,0,27.7625,7.4275,41.58,742.0817121,0,8,15
2022/9/28 16:00,0,27.5325,8.1025,41.52,737.135214,0,8,16
2022/9/28 17:00,0,26.765,9.04,43.015,665.8608949,0,8,17
2022/9/28 18:00,0,25.9175,8.415,44.48,663.4970817,0,8,18
2022/9/28 19:00,0,25.115,7.5525,46.62,638.9202335,0,8,19
2022/9/28 20:00,0,24.285,6.88,49.045,600.0632296,0,8,20
2022/9/28 21:00,0,23.5975,5.9975,51.31,563.5262646,0,8,21
2022/9/28 22:00,0,22.9075,5.67,54.25,561.2208171,0,8,22
2022/9/28 23:00,0,22.2825,4.835,57.455,595.1361868,0,8,23
2022/9/29 0:00,0,21.695,4.52,59.64,575.6663424,0,8,0
2022/9/29 1:00,0,21.265,5.04,61.265,553.2052529,0,8,1
2022/9/29 2:00,0,21.09,5.2925,61.8625,531.2694553,0,8,2
2022/9/29 3:00,0,20.7425,5.6225,63.28,529.0321012,0,8,3
2022/9/29 4:00,0,20.48,5.0375,64.36,517.2422179,0,8,4
2022/9/29 5:00,0,20.23,4.7525,65.6075,516.5807393,0,8,5
2022/9/29 6:00,0,20.36,4.945,65.34,542.8939689,0,8,6
2022/9/29 7:00,0,20.755,4.18,63.8525,586.1624514,0,8,7
2022/9/29 8:00,0,21.955,3.75,59.0475,643.4970817,0,8,8
2022/9/29 9:00,0,23.965,3.915,51.7875,593.5797665,0,8,9
2022/9/29 10:00,0,26.1025,3.085,45.235,579.479572,0,8,10
2022/9/29 11:00,0,27.6275,3.415,41.665,356.8190661,0,8,11
2022/9/29 12:00,0,28.8725,3.785,39.395,353.8910506,0,8,12
2022/9/29 13:00,0,30.12,4.115,36.705,371.5856031,0,8,13
2022/9/29 14:00,0,30.7075,4.1725,35.7325,396.6877432,0,8,14
2022/9/29 15:00,0,30.975,3.625,35.5975,395.8706226,0,8,15
2022/9/29 16:00,0,30.8925,4.225,36.2325,362.9231518,0,8,16
2022/9/29 17:00,0,30.36,4.71,37.7925,327.8356031,0,8,17
2022/9/29 18:00,0,29.2525,4.9325,40.6575,319.192607,0,8,18
2022/9/29 19:00,0,28.0825,4.68,44.195,291.5321012,0,8,19
2022/9/29 20:00,0,27.215,5.175,47.265,204.688716,0,8,20
2022/9/29 21:00,0,26.32,4.57,50.1025,196.172179,0,8,21
2022/9/29 22:00,0,25.69,3.72,52.0625,196.2062257,0,8,22
2022/9/29 23:00,0,25.1025,3.6175,53.82,618.4533074,0,8,23
2022/9/30 0:00,0,24.6375,3.525,55.875,587.1303502,0,8,0
2022/9/30 1:00,0,23.955,3.51,59.6125,561.561284,0,8,1
2022/9/30 2:00,0,23.4525,3.79,62.055,546.3424125,0,8,2
2022/9/30 3:00,0,23.255,3.4625,62.315,526.5175097,0,8,3
2022/9/30 4:00,0,22.9325,3.535,63.9675,528.07393,0,8,4
2022/9/30 5:00,0,22.63,3.5125,64.4125,543.6381323,0,8,5
2022/9/30 6:00,0,22.7375,3.335,64.55,571.7169261,0,8,6
2022/9/30 7:00,0,23.1125,3.395,64.1675,628.5651751,0,8,7
2022/9/30 8:00,0,24.525,3.665,60.5325,722.8015564,0,8,8
2022/9/30 9:00,0,27.015,3.385,52.8725,774.3190661,0,8,9
2022/9/30 10:00,0,29.54,3.1825,45.56,777.3346304,0,8,10
2022/9/30 11:00,0,31.465,3.775,40.8225,724.4114786,0,8,11
2022/9/30 12:00,0,32.57,4.365,38.4525,727.3297665,0,8,12
2022/9/30 13:00,0,33.675,5.3125,36.2575,756.4153696,0,8,13
2022/9/30 14:00,0,34.4275,6.3175,34.445,787.577821,0,8,14
2022/9/30 15:00,0,34.46,6.665,33.65,773.1128405,0,8,15
2022/9/30 16:00,0,34.335,6.93,33.6475,768.0058366,0,8,16
2022/9/30 17:00,0,33.8375,6.2525,34.645,673.6381323,0,8,17
2022/9/30 18:00,0,32.53,5.4425,37.8325,648.7354086,0,8,18
2022/9/30 19:00,0,31.02,5.07,42.175,630.6566148,0,8,19
2022/9/30 20:00,0,29.5825,5.21,46.8725,604.6741245,0,8,20
2022/9/30 21:00,0,28.8175,5.53,49.135,571.4737354,0,8,21
2022/9/30 22:00,0,28.055,5.85,52.035,556.459144,0,8,22
2022/9/30 23:00,0,27.34,6.1175,55.3375,595.2286041,0,8,23
2022/10/1 0:00,0,26.8325,6.3025,57.185,-60.40856031,1,9,0
2022/10/1 1:00,0,26.4775,6.4925,58.505,-60.40856031,1,9,1
2022/10/1 2:00,0,26.13,6.805,59.3375,-60.40856031,1,9,2
2022/10/1 3:00,0,26.03,7.455,58.8975,-60.40856031,1,9,3
2022/10/1 4:00,0,25.915,7.58,59.4825,-60.40856031,1,9,4
2022/10/1 5:00,0,25.845,6.625,60.0475,-60.40856031,1,9,5
2022/10/1 6:00,0,26.0975,6.105,59.71,-60.40856031,1,9,6
2022/10/1 7:00,0,26.7275,6.8125,58.0375,-60.40856031,1,9,7
2022/10/1 8:00,0,28.385,8.275,53.17,-60.40856031,1,9,8
2022/10/1 9:00,0,30.0375,9.15,48.355,-60.40856031,1,9,9
2022/10/1 10:00,0,31.515,10.3475,43.7,-60.40856031,1,9,10
2022/10/1 11:00,0,32.62,10.59,40.9675,-60.40856031,1,9,11
2022/10/1 12:00,0,33.16,10.935,39.325,-60.40856031,1,9,12
2022/10/1 13:00,0,33.6125,11.1625,38.0475,-60.40856031,1,9,13
2022/10/1 14:00,0,33.9625,10.32,37.72,-60.40856031,1,9,14
2022/10/1 15:00,0,33.8475,9.9125,37.5375,-60.40856031,1,9,15
2022/10/1 16:00,0,33.705,9.9075,37.25,-60.40856031,1,9,16
2022/10/1 17:00,0,33.155,9.595,38.6225,-60.40856031,1,9,17
2022/10/1 18:00,0,32.0275,8.415,41.7125,-60.40856031,1,9,18
2022/10/1 19:00,0,30.7875,7.2325,44.825,-60.40856031,1,9,19
2022/10/1 20:00,0,30.23,7.005,46.425,-60.40856031,1,9,20
2022/10/1 21:00,0,29.62,6.7075,48.36,-60.40856031,1,9,21
2022/10/1 22:00,0,28.7,6.41,51.835,-60.40856031,1,9,22
2022/10/1 23:00,0,28.285,6.5175,54.1525,-60.40856031,1,9,23
